pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-40,4-0,1-0,,2832639,,,66,1.0,9,Ad,Ruining Huang,Far,,,,,,,,,,108.32538276459846,503.92260498661625,Crosscourt,Forehand,,,,,,,,,,-76.33375984,-424.0492673,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Deep
40-40,4-0,1-0,,2834290,,,66,1.0,10,Ad,Ruining Huang,Far,,,,,,,,,,-107.727313,-549.5643045,Down the Line,Forehand,,,,,,,,,,-69.08408246,293.43350831130954,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-40,4-0,1-0,,2835340,,,66,1.0,11,Deuce,Ruining Huang,Far,,,,,,,,,,-53.07870188,492.5592793085819,Down the Line,Backhand,,,,,,,,,,-27.40970035,-338.5774224,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2836739,,,66,1.0,12,Ad,Ruining Huang,Far,,,,,,,,,,-22.24073163,-565.7121883,Down the Line,Forehand,,,,,,,,,,-92.64979221,306.0459098861061,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-40,4-0,1-0,,2838439,,,66,1.0,13,Deuce,Ruining Huang,Far,,,,,,,,,,-89.78521982,526.6492563,Down the Line,Backhand,,,,,,,,,,-19.85262467,-312.9641514,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2839639,,,66,1.0,14,Ad,Ruining Huang,Far,,,,,,,,,,-6.504013561,-567.2073436,Down the Line,Forehand,,,,,,,,,,-60.48649934,307.5256014871552,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-40,4-0,1-0,,2841439,,,66,1.0,15,Deuce,Ruining Huang,Far,,,,,,,,,,-62.79732612,493.1573491,Crosscourt,Backhand,,,,,,,,,,37.632195975483626,-333.6203904,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2842639,,,66,1.0,16,Deuce,Ruining Huang,Far,,,,,,,,,,53.30296369201096,-560.3295604,Crosscourt,Forehand,,,,,,,,,,-112.6119641,314.4016622920511,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
40-40,4-0,1-0,,2844040,,,66,1.0,17,Deuce,Ruining Huang,Far,,,,,,,,,,-139.350257,549.3759076987537,Crosscourt,Backhand,,,,,,,,,,83.84241579173272,-408.1439797,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Deep
40-40,4-0,1-0,,2845389,,,66,1.0,18,Deuce,Ruining Huang,Far,,,,,,,,,,107.20399715655005,-540.8922736,Crosscourt,Forehand,,,,,,,,,,-92.9027231,395.9077974626127,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Deep
40-40,4-0,1-0,,2847010,,,66,1.0,19,Deuce,Ruining Huang,Far,,,,,,,,,,-112.4371172,503.32453521408814,Crosscourt,Backhand,,,,,,,,,,68.76049321956202,-227.5304681,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2848689,,,66,1.0,20,Deuce,Ruining Huang,Far,,,,,,,,,,106.9049814085187,-476.3007382,Down the Line,Forehand,,,,,,,,,,57.32616469813311,453.3025535868175,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Deep
40-40,4-0,1-0,,2849639,,,66,1.0,21,Ad,Ruining Huang,Far,,,,,,,,,,55.80739282586793,459.06737204700687,Down the Line,Forehand,,,,,,,,,,136.48702427814473,-340.1715989,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2851169,,,66,1.0,22,Deuce,Ruining Huang,Far,,,,,,,,,,117.59548337701712,-478.6930173,Crosscourt,Backhand,,,,,,,,,,-48.70971129,225.3280785213184,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
40-40,4-0,1-0,,2852540,,,66,1.0,23,Deuce,Ruining Huang,Far,,,,,,,,,,-118.4925689,518.2762795272913,Down the Line,Backhand,,,,,,,,,,-7.934940945,-316.3549486,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-40,4-0,1-0,,2854010,1.0,2854010.0,66,1.0,24,Deuce,Ruining Huang,Far,,,,,,,,,,17.43745625545906,-497.532196,Down the Line,Forehand,,,,,,,,,,129.78114063860312,-223.5319937,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,12,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,Ruining Huang,1,,,
0-0,1-4,1-0,1.0,2949739,,,67,,1,Deuce,Gianluca Ballotta,Far,1.0,Body,93.17203630791336,-172.5687555,,,,,,-3.111838364,423.78125546784753,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,True,,Ruining Huang,Gianluca Ballotta,,,,,,1st Serve In,Body,
0-0,1-4,1-0,,2950639,1.0,2950639.0,67,,2,Deuce,Gianluca Ballotta,Far,,,,,,,,,,127.5383694225063,-509.1945757,Down the Line,Backhand,,,,,,,,,,18.689670822387548,116.45568678909122,1.0,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Ruining Huang,,,,Ruining Huang,,,,Short
0-15,1-4,1-0,1.0,2974399,,,68,,1,Ad,Gianluca Ballotta,Far,1.0,Body,-83.71866798,-196.4467246,,,,,,57.37730205596336,487.1766513558288,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,1st Serve In,Body,
0-15,1-4,1-0,,2975689,1.0,2975689.0,68,,2,Ad,Gianluca Ballotta,Far,,,,,,,,,,-152.6572999,-512.4839403,Crosscourt,Forehand,,,,,,,,,,161.09121281706464,409.8088910759038,,1.0,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Ruining Huang,,,,Gianluca Ballotta,1,,,
15-15,1-4,1-0,1.0,2998870,,,69,,1,Deuce,Gianluca Ballotta,Far,0.0,Body,53.52726377949991,24.65195756779129,1.0,Wide,133.24026137350947,-239.4104878,,0.7166502624668214,410.62372047222874,,,,,,,,,,,,,,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,2nd Serve In,Wide,
15-15,1-4,1-0,,3016290,1.0,3016290.0,69,,2,Deuce,Gianluca Ballotta,Far,,,,,,,,,,163.4225557741938,-449.6866142,Down the Line,Backhand,,,,,,,,,,164.3732283463718,168.28508311452367,,1.0,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Ruining Huang,,,,Gianluca Ballotta,1,,,
30-15,1-4,1-0,1.0,3031469,,,70,,1,Ad,Gianluca Ballotta,Far,0.0,T,-46.35042651,30.33363954504122,1.0,T,-40.04770888,-135.1224683,,53.63937554677894,467.44034886240064,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,2nd Serve In,T,
30-15,1-4,1-0,,3042389,,,70,,2,Ad,Gianluca Ballotta,Far,,,,,,,,,,-93.67269248,-521.1559711,Down the Line,Backhand,,,,,,,,,,-2.214255249,395.7287018808105,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Ruining Huang,,1.0,,,,,,Deep
30-15,1-4,1-0,,3043889,,,70,,3,Ad,Gianluca Ballotta,Far,,,,,,,,,,7.905736001745697,473.4210465876819,Down the Line,Forehand,,,,,,,,,,77.89792760275941,-275.3222714,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,,,Short
30-15,1-4,1-0,,3045300,,,70,,4,Deuce,Gianluca Ballotta,Far,,,,,,,,,,85.15016951001725,-584.551367,Crosscourt,Backhand,,,,,,,,,,-93.8188703,362.59203849500074,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Ruining Huang,,,,,,,,Deep
30-15,1-4,1-0,,3046939,,,70,,5,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-117.8197452,511.09944225695375,Crosscourt,Backhand,,,,,,,,,,34.319788932615694,-187.0474792,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,,,Short
30-15,1-4,1-0,,3048370,,,70,,6,Deuce,Gianluca Ballotta,Far,,,,,,,,,,86.86962489,-500.8215989,Crosscourt,Backhand,,,,,,,,,,-75.48406059,353.64575678021976,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Ruining Huang,,,,,,,,Deep
30-15,1-4,1-0,,3049689,,,70,,7,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-110.0448381,526.0511865701569,Crosscourt,Backhand,,,,,,,,,,50.511422790875045,-184.831425,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,,,Short
30-15,1-4,1-0,,3051090,,,70,,8,Deuce,Gianluca Ballotta,Far,,,,,,,,,,85.97253937003433,-464.0402887,Crosscourt,Backhand,,,,,,,,,,-67.8263178,289.9443022745659,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Ruining Huang,,,,,,,,Short
30-15,1-4,1-0,,3052469,,,70,,9,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-92.32700678,512.2955818,Crosscourt,Forehand,,,,,,,,,,33.57749343830287,-247.6254593,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Gianluca Ballotta,1.0,,,,,,,Short
30-15,1-4,1-0,,3054100,1.0,3054100.0,70,,10,Deuce,Gianluca Ballotta,Far,,,,,,,,,,60.143389107580475,-518.464638,Down the Line,Forehand,,,,,,,,,,74.20179899383743,455.8713637355475,,,,,1.0,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,13,False,,Ruining Huang,Ruining Huang,,1.0,,Gianluca Ballotta,1,,,Long
40-15,1-4,1-0,1.0,3084439,,,71,,1,Deuce,Gianluca Ballotta,Far,1.0,Body,59.135799431290536,-205.8310039,,,,,,-10.62508749,436.93879046346626,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,13,False,,Ruining Huang,Gianluca Ballotta,,,,,,1st Serve In,Body,
40-15,1-4,1-0,,3085370,1.0,3085370.0,71,,2,Deuce,Gianluca Ballotta,Far,,,,,,,,,,54.57385717407504,-537.303855,Crosscourt,Forehand,,,,,,,,,,-21.96035652,463.4280566489295,,,,,1.0,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,13,False,,Ruining Huang,Ruining Huang,1.0,,,Gianluca Ballotta,1,,,Long
0-0,1-5,1-0,1.0,3110770,,,72,,1,Deuce,Ruining Huang,Near,1.0,T,-21.14790026,208.83972550295425,,,,,,41.86488407696875,-436.8281332,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,14,True,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,T,
0-0,1-5,1-0,,3111669,,,72,,2,Deuce,Ruining Huang,Near,,,,,,,,,,-39.80901684,484.7843722657163,Crosscourt,Forehand,,,,,,,,,,47.631807742757545,-147.6552931,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
0-0,1-5,1-0,,3113100,,,72,,3,Deuce,Ruining Huang,Near,,,,,,,,,,44.21976706034461,-398.8506835,Crosscourt,Forehand,,,,,,,,,,-133.3565836,396.0373632981331,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,1.0,,,,,,,Deep
0-0,1-5,1-0,,3114389,,,72,,4,Deuce,Ruining Huang,Near,,,,,,,,,,-158.3389818,563.7295822394287,Crosscourt,Backhand,1.0,,,,,,,,,127.32819335076536,-382.8257437,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
0-0,1-5,1-0,,3116489,,,72,,5,Deuce,Ruining Huang,Near,,,,,,,,,,118.71683070860009,-480.4872266,Crosscourt,Forehand,,,,,,,,,,-77.15100066,230.8255741468624,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,1.0,,,,,,,Short
0-0,1-5,1-0,,3118040,,,72,,6,Deuce,Ruining Huang,Near,,,,,,,,,,-147.7232338,527.8453958877412,Crosscourt,Backhand,,,,,,,,,,28.191497156590863,-165.5815015,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-5,1-0,,3119500,,,72,,7,Deuce,Ruining Huang,Near,,,,,,,,,,74.90822944003129,-463.1432032,Crosscourt,Forehand,,,,,,,,,,-62.51109471,344.38690944864106,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,1.0,,,,,,,Short
0-0,1-5,1-0,,3121100,,,72,,8,Deuce,Ruining Huang,Near,,,,,,,,,,-107.8768209,562.5334426943725,Down the Line,Backhand,,,,,,,,,,-91.34157918,-227.4117727,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-5,1-0,,3122600,,,72,,9,Ad,Ruining Huang,Near,,,,,,,,,,-88.66383421,-496.0370407,Down the Line,Forehand,,,,,,,,,,-53.53151247,309.5294127,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-0,1-5,1-0,,3124070,,,72,,10,Deuce,Ruining Huang,Near,,,,,,,,,,-32.61350066,511.09944225695375,Crosscourt,Forehand,,,,,,,,,,124.57102471559618,-189.2563758,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
0-0,1-5,1-0,,3125699,,,72,,11,Deuce,Ruining Huang,Near,,,,,,,,,,159.5351213909937,-480.1881726,Crosscourt,Backhand,,,,,,,,,,-78.40447835,266.3957403760654,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-0,1-5,1-0,,3126989,,,72,,12,Deuce,Ruining Huang,Near,,,,,,,,,,-148.3213036,487.1766513558288,Crosscourt,Backhand,,,,,,,,,,98.711521216047,-273.5574584,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
0-0,1-5,1-0,,3128239,,,72,,13,Deuce,Ruining Huang,Near,,,,,,,,,,132.69673556423592,-468.8248469,Crosscourt,Backhand,,,,,,,,,,-36.25986986,346.53716644776495,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
0-0,1-5,1-0,,3129439,1.0,3129439.0,72,,14,Deuce,Ruining Huang,Near,,,,,,,,,,-56.21855862,493.1573491,Down the Line,Forehand,,,,,,,,,,-194.5221839,-362.5982393,,1.0,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,Ruining Huang,1,,,
15-0,1-5,1-0,1.0,3148370,,,73,,1,Ad,Ruining Huang,Near,1.0,Wide,143.63385279957583,195.7023239281579,,,,,,-60.33029309,-447.8924049,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Wide,
15-0,1-5,1-0,,3149139,1.0,3149139.0,73,,2,Ad,Ruining Huang,Near,,,,,,,,,,192.12990485554377,525.4531167976288,Down the Line,Forehand,,,,,,,,,,12.85851924758741,234.00975503050032,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,Ruining Huang,1,,,
30-0,1-5,1-0,1.0,3178270,,,74,,1,Deuce,Ruining Huang,Near,1.0,T,-43.69392498,161.87982283456208,,,,,,49.97620297460235,-444.3039862,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,T,
30-0,1-5,1-0,,3179320,,,74,,2,Deuce,Ruining Huang,Near,,,,,,,,,,-73.89899388,478.2056047679069,Crosscourt,Forehand,,,,,,,,,,14.833163823264428,-200.5584208,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,1.0,,,,,,,Short
30-0,1-5,1-0,,3180540,,,74,,3,Deuce,Ruining Huang,Near,,,,,,,,,,33.080741469799186,-383.8989392,Down the Line,Forehand,,,,,,,,,,68.25470800521408,242.63570100599884,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,,1.0,,,,,,Short
30-0,1-5,1-0,,3181800,1.0,3181800.0,74,,4,Ad,Ruining Huang,Near,,,,,,,,,,86.19680118105782,555.3566054,Down the Line,Forehand,,,,,,,,,,71.75815288710204,-462.0002297,,,,,1.0,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,Ruining Huang,1,,,Long
40-0,1-5,1-0,1.0,3200469,,,75,,1,Ad,Ruining Huang,Near,1.0,Wide,118.49283683283468,219.84662073479453,,,,,,-55.32143482,-463.1432032,,,,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,1.0,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Wide,
40-0,1-5,1-0,,3201439,,,75,,2,Ad,Ruining Huang,Near,,,,,,,,,,183.60742016613435,473.4210465876819,Down the Line,Forehand,,,,,,,,,,3.208218503935351,-379.0716645,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
40-0,1-5,1-0,,3202270,,,75,,3,Ad,Ruining Huang,Near,,,,,,,,,,-22.53974738,-460.1528543,Down the Line,Backhand,,,,,,,,,,-71.79443898,164.71564960621413,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,14,False,,Gianluca Ballotta,Ruining Huang,,1.0,,,,,,Short
40-0,1-5,1-0,,3204169,,,75,,4,Deuce,Ruining Huang,Near,,,,,,,,,,-94.71928587,450.0963255,Crosscourt,Backhand,1.0,,,,,,,,,122.08098753274533,-353.6271544,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
40-0,1-5,1-0,,3205439,,,75,,5,Deuce,Ruining Huang,Near,,,,,,,,,,129.9306485126188,-368.3491634,Down the Line,Backhand,,,,,,,,,,24.763839676277673,171.77712160971004,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,,,Short
40-0,1-5,1-0,,3206439,1.0,3206439.0,75,,6,Ad,Ruining Huang,Near,,,,,,,,,,24.763839676277673,218.04525371817252,Crosscourt,,,1.0,,,,,1,,,-80.217979,-247.3492563,1.0,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,Gianluca Ballotta,,,,Short
40-15,1-5,1-0,1.0,3226139,,,76,,1,Deuce,Ruining Huang,Near,1.0,Body,-98.22307524,162.40459317576912,,,,,,36.66916010496793,-441.6487478,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,14,False,,Gianluca Ballotta,Ruining Huang,,,,,,1st Serve In,Body,
40-15,1-5,1-0,,3226899,1.0,3226899.0,76,,2,Deuce,Ruining Huang,Near,,,,,,,,,,-158.6379976,489.5689304459413,Down the Line,Backhand,,,,,,,,,,-87.03413714,-524.9673119,,,,,1.0,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,14,False,,Gianluca Ballotta,Gianluca Ballotta,,,,Ruining Huang,1,,,Long
0-0,2-5,1-0,1.0,3306100,,,77,,1,Deuce,Gianluca Ballotta,Near,0.0,T,-22.16597769,-3.158267717,1.0,Body,-97.64054571,210.91928587040724,,15.418985126851178,-452.7536691,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,,,15,True,,Ruining Huang,Gianluca Ballotta,,,,,,2nd Serve In,Body,
0-0,2-5,1-0,,3323580,,,77,,2,Deuce,Gianluca Ballotta,Near,,,,,,,,,,-125.0713364,482.39209317560375,Down the Line,Backhand,,,,,,,,,,-82.31579724,-343.257371,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,,1.0,,15,False,,Ruining Huang,Ruining Huang,,,,,,,,Short
0-0,2-5,1-0,,3325000,,,77,,3,Ad,Gianluca Ballotta,Near,,,,,,,,,,-63.69441164,-543.5836067,Crosscourt,Forehand,,,,,,,,,,47.87547572176004,202.511707130254,,,,,,UCLA,1/17/25,,,,,,UC Irvine,Gianluca Ballotta,Ruining Huang,Left,Left,,Hard,,1.0,,,15,False,,Ruining Huang,Gianluca Ballotta,,,,,,,,Short
